yellow_cards,net_transfers,last_name,goals_conceded,saves,result,team_name,index,first_name,own_goals,minutes_played,EA_Spots_PPI,week,bonus,clean_sheets,assists,date,penalties_saved,penalties missed,value,points,position,red_cards,goals_scored
0,-892,Senderos,0,0,WHU(A) 0-3,Fulham,1213,Philippe,0,0,0,3,0,0,0,01 Sep 12:45,0,0,49,0,Defender,0,0
0,-519,Senderos,0,0,WBA(H) 3-0,Fulham,1214,Philippe,0,0,0,4,0,0,0,15 Sep 15:00,0,0,49,0,Defender,0,0
0,-251,Senderos,0,0,WIG(A) 2-1,Fulham,1215,Philippe,0,0,0,5,0,0,0,22 Sep 15:00,0,0,48,0,Defender,0,0
0,-198,Senderos,0,0,MCI(H) 1-2,Fulham,1216,Philippe,0,0,0,6,0,0,0,29 Sep 15:00,0,0,48,0,Defender,0,0
0,-142,Senderos,0,0,SOU(A) 2-2,Fulham,1217,Philippe,0,0,0,7,0,0,0,07 Oct 13:30,0,0,48,0,Defender,0,0
0,-19,Senderos,0,0,AVL(H) 1-0,Fulham,1218,Philippe,0,0,0,8,0,0,0,20 Oct 15:00,0,0,48,0,Defender,0,0
0,-16,Senderos,0,0,RDG(A) 3-3,Fulham,1219,Philippe,0,0,0,9,0,0,0,27 Oct 15:00,0,0,48,0,Defender,0,0
0,-30,Senderos,0,0,EVE(H) 2-2,Fulham,12110,Philippe,0,0,0,10,0,0,0,03 Nov 15:00,0,0,48,0,Defender,0,0
0,-39,Senderos,0,0,ARS(A) 3-3,Fulham,12111,Philippe,0,0,0,11,0,0,0,10 Nov 15:00,0,0,48,0,Defender,0,0
0,-35,Senderos,3,0,SUN(H) 1-3,Fulham,12112,Philippe,0,56,3,12,0,0,0,18 Nov 16:00,0,0,48,0,Defender,0,0
1,-9,Senderos,1,0,STK(A) 0-1,Fulham,12113,Philippe,0,90,8,13,0,0,0,24 Nov 15:00,0,0,48,1,Defender,0,0
0,-10,Senderos,0,0,CHE(A) 0-0,Fulham,12114,Philippe,0,90,14,14,0,1,0,28 Nov 19:45,0,0,48,6,Defender,0,0
0,22,Senderos,3,0,TOT(H) 0-3,Fulham,12115,Philippe,0,90,3,15,0,0,0,01 Dec 15:00,0,0,48,1,Defender,0,0
0,-3,Senderos,0,0,NEW(H) 2-1,Fulham,12116,Philippe,0,0,0,16,0,0,0,10 Dec 20:00,0,0,48,0,Defender,0,0
0,-34,Senderos,0,0,QPR(A) 1-2,Fulham,12117,Philippe,0,0,0,17,0,0,0,15 Dec 15:00,0,0,48,0,Defender,0,0
0,-33,Senderos,0,0,LIV(A) 0-4,Fulham,12118,Philippe,0,0,0,18,0,0,0,22 Dec 17:30,0,0,48,0,Defender,0,0
1,-28,Senderos,1,0,SOU(H) 1-1,Fulham,12119,Philippe,0,90,5,19,0,0,0,26 Dec 15:00,0,0,48,1,Defender,0,0
0,-12,Senderos,0,0,SWA(H) 1-2,Fulham,12120,Philippe,0,7,0,20,0,0,0,29 Dec 15:00,0,0,48,1,Defender,0,0
0,-10,Senderos,0,0,WBA(A) 2-1,Fulham,12121,Philippe,0,1,0,21,0,0,0,01 Jan 12:45,0,0,48,1,Defender,0,0
0,-2,Senderos,0,0,WIG(H) 1-1,Fulham,12122,Philippe,0,0,0,22,0,0,0,12 Jan 15:00,0,0,48,0,Defender,0,0
0,-27,Senderos,0,0,MCI(A) 0-2,Fulham,12123,Philippe,0,0,0,23,0,0,0,19 Jan 15:00,0,0,48,0,Defender,0,0
0,-17,Senderos,1,0,WHU(H) 3-1,Fulham,12124,Philippe,0,90,14,24,0,0,0,30 Jan 20:00,0,0,47,2,Defender,0,0
0,0,Senderos,1,0,MUN(H) 0-1,Fulham,12125,Philippe,0,90,6,25,0,0,0,02 Feb 17:30,0,0,47,2,Defender,0,0
0,16,Senderos,0,0,NOR(A) 0-0,Fulham,12126,Philippe,0,90,9,26,0,1,0,09 Feb 15:00,0,0,47,6,Defender,0,0
0,194,Senderos,0,0,STK(H) 1-0,Fulham,12127,Philippe,0,90,17,27,0,1,0,23 Feb 12:45,0,0,47,6,Defender,0,0
0,144,Senderos,2,0,SUN(A) 2-2,Fulham,12128,Philippe,0,90,6,28,0,0,0,02 Mar 15:00,0,0,47,1,Defender,0,0
0,-16,Senderos,0,0,TOT(A) 1-0,Fulham,12130,Philippe,0,90,16,30,0,1,0,17 Mar 15:00,0,0,47,6,Defender,0,0
1,353,Senderos,2,0,QPR(H) 3-2,Fulham,12131,Philippe,0,90,19,31,1,0,0,01 Apr 20:00,0,0,47,1,Defender,0,0
1,162,Senderos,1,0,NEW(A) 0-1,Fulham,12132,Philippe,0,90,6,32,0,0,0,07 Apr 15:00,0,0,47,1,Defender,0,0
1,601,Senderos,3,0,CHE(H) 0-3,Fulham,12133,Philippe,0,90,5,33,0,0,0,17 Apr 20:00,0,0,47,0,Defender,0,0
0,-73,Senderos,1,0,ARS(H) 0-1,Fulham,12134,Philippe,0,90,5,34,0,0,0,20 Apr 15:00,0,0,47,2,Defender,0,0
0,-87,Senderos,1,0,EVE(A) 0-1,Fulham,12135,Philippe,0,90,11,35,0,0,0,27 Apr 15:00,0,0,47,2,Defender,0,0
1,-50,Senderos,4,0,RDG(H) 2-4,Fulham,12136,Philippe,0,90,10,36,0,0,0,04 May 15:00,0,0,47,-1,Defender,0,0
0,-51,Senderos,0,0,LIV(H) 1-3,Fulham,12137,Philippe,0,0,0,37,0,0,0,12 May 15:00,0,0,47,0,Defender,0,0
0,-78,Senderos,0,0,SWA(A) 3-0,Fulham,12138,Philippe,0,90,20,38,0,1,0,19 May 16:00,0,0,47,6,Defender,0,0
0,0,Kelly,0,0,NOR(H) 5-0,Reading,1221,Stephen,0,0,0,1,0,0,0,18 Aug 15:00,0,0,45,0,Defender,0,0
0,-3370,Kelly,0,0,MUN(A) 2-3,Reading,1222,Stephen,0,0,0,2,0,0,0,25 Aug 15:00,0,0,45,0,Defender,0,0
0,-4014,Kelly,0,0,WHU(A) 0-3,Reading,1223,Stephen,0,0,0,3,0,0,0,01 Sep 12:45,0,0,44,0,Defender,0,0
0,-2155,Kelly,0,0,WBA(H) 3-0,Reading,1224,Stephen,0,0,0,4,0,0,0,15 Sep 15:00,0,0,43,0,Defender,0,0
0,-1233,Kelly,0,0,WIG(A) 2-1,Reading,1225,Stephen,0,0,0,5,0,0,0,22 Sep 15:00,0,0,43,0,Defender,0,0
0,-856,Kelly,0,0,MCI(H) 1-2,Reading,1226,Stephen,0,0,0,6,0,0,0,29 Sep 15:00,0,0,42,0,Defender,0,0
0,-594,Kelly,0,0,SOU(A) 2-2,Reading,1227,Stephen,0,0,0,7,0,0,0,07 Oct 13:30,0,0,42,0,Defender,0,0
0,-505,Kelly,0,0,AVL(H) 1-0,Reading,1228,Stephen,0,0,0,8,0,0,0,20 Oct 15:00,0,0,41,0,Defender,0,0
0,-324,Kelly,0,0,RDG(A) 3-3,Reading,1229,Stephen,0,0,0,9,0,0,0,27 Oct 15:00,0,0,41,0,Defender,0,0
0,-389,Kelly,0,0,EVE(H) 2-2,Reading,12210,Stephen,0,0,0,10,0,0,0,03 Nov 15:00,0,0,41,0,Defender,0,0
0,-222,Kelly,0,0,ARS(A) 3-3,Reading,12211,Stephen,0,0,0,11,0,0,0,10 Nov 15:00,0,0,41,0,Defender,0,0
0,-219,Kelly,0,0,SUN(H) 1-3,Reading,12212,Stephen,0,0,0,12,0,0,0,18 Nov 16:00,0,0,41,0,Defender,0,0
0,-213,Kelly,0,0,STK(A) 0-1,Reading,12213,Stephen,0,0,0,13,0,0,0,24 Nov 15:00,0,0,40,0,Defender,0,0
0,-112,Kelly,0,0,CHE(A) 0-0,Reading,12214,Stephen,0,0,0,14,0,0,0,28 Nov 19:45,0,0,40,0,Defender,0,0
0,-140,Kelly,3,0,TOT(H) 0-3,Reading,12215,Stephen,0,62,-2,15,0,0,0,01 Dec 15:00,0,0,40,1,Defender,0,0
0,-127,Kelly,0,0,NEW(H) 2-1,Reading,12216,Stephen,0,0,0,16,0,0,0,10 Dec 20:00,0,0,40,0,Defender,0,0
0,-115,Kelly,2,0,QPR(A) 1-2,Reading,12217,Stephen,0,45,2,17,0,0,0,15 Dec 15:00,0,0,40,0,Defender,0,0
0,-111,Kelly,0,0,LIV(A) 0-4,Reading,12218,Stephen,0,0,0,18,0,0,0,22 Dec 17:30,0,0,40,0,Defender,0,0
0,-51,Kelly,0,0,SOU(H) 1-1,Reading,12219,Stephen,0,0,0,19,0,0,0,26 Dec 15:00,0,0,40,0,Defender,0,0
0,-112,Kelly,0,0,SWA(H) 1-2,Reading,12220,Stephen,0,0,0,20,0,0,0,29 Dec 15:00,0,0,40,0,Defender,0,0
0,-59,Kelly,0,0,WBA(A) 2-1,Reading,12221,Stephen,0,0,0,21,0,0,0,01 Jan 12:45,0,0,40,0,Defender,0,0
0,-421,Kelly,0,0,WIG(H) 1-1,Reading,12222,Stephen,0,0,0,22,0,0,0,12 Jan 15:00,0,0,40,0,Defender,0,0
1,-46,Kelly,1,0,NEW(A) 2-1,Reading,12223,Stephen,0,90,13,23,0,0,0,19 Jan 15:00,0,0,40,1,Defender,0,0
0,35,Kelly,2,0,CHE(H) 2-2,Reading,12224,Stephen,0,90,7,24,0,0,0,30 Jan 20:00,0,0,40,1,Defender,0,0
0,133,Kelly,1,0,SUN(H) 2-1,Reading,12225,Stephen,0,90,19,25,0,0,0,02 Feb 15:00,0,0,40,2,Defender,0,0
0,120,Kelly,2,0,STK(A) 1-2,Reading,12226,Stephen,0,90,3,26,0,0,0,09 Feb 15:00,0,0,40,1,Defender,0,0
0,115,Kelly,3,0,WIG(H) 0-3,Reading,12227,Stephen,0,90,5,27,0,0,0,23 Feb 15:00,0,0,40,1,Defender,0,0
0,16,Kelly,3,0,EVE(A) 1-3,Reading,12228,Stephen,0,90,5,28,0,0,0,02 Mar 15:00,0,0,40,1,Defender,0,0
0,47,Kelly,2,0,AVL(H) 1-2,Reading,12229,Stephen,0,90,9,29,0,0,0,09 Mar 15:00,0,0,40,1,Defender,0,0
1,-66,Kelly,1,0,MUN(A) 0-1,Reading,12230,Stephen,0,87,3,30,0,0,0,16 Mar 17:30,0,0,40,1,Defender,0,0
0,-44,Kelly,4,0,ARS(A) 1-4,Reading,12231,Stephen,0,90,2,31,0,0,0,30 Mar 15:00,0,0,40,0,Defender,0,0
0,-39,Kelly,2,0,SOU(H) 0-2,Reading,12232,Stephen,0,90,6,32,0,0,0,06 Apr 12:45,0,0,40,1,Defender,0,0
0,-61,Kelly,0,0,LIV(H) 0-0,Reading,12233,Stephen,0,90,10,33,0,1,0,13 Apr 15:00,0,0,40,6,Defender,0,0
0,-1,Kelly,2,0,NOR(A) 1-2,Reading,12234,Stephen,0,90,0,34,0,0,0,20 Apr 15:00,0,0,40,1,Defender,0,0
0,-9,Kelly,0,0,QPR(H) 0-0,Reading,12235,Stephen,0,75,8,35,0,1,0,28 Apr 13:30,0,0,40,6,Defender,0,0
0,4,Kelly,2,0,FUL(A) 4-2,Reading,12236,Stephen,0,90,10,36,0,0,0,04 May 15:00,0,0,40,1,Defender,0,0
0,-5,Kelly,2,0,MCI(H) 0-2,Reading,12237,Stephen,0,90,11,37,0,0,0,14 May 20:00,0,0,40,1,Defender,0,0
0,-4,Kelly,4,0,WHU(A) 2-4,Reading,12238,Stephen,0,90,-6,38,0,0,0,19 May 16:00,0,0,40,0,Defender,0,0
0,0,Hughes,0,0,NOR(H) 5-0,Fulham,1231,Aaron,0,90,15,1,0,1,0,18 Aug 15:00,0,0,45,6,Defender,0,0
0,7499,Hughes,3,0,MUN(A) 2-3,Fulham,1232,Aaron,0,90,8,2,0,0,0,25 Aug 15:00,0,0,45,1,Defender,0,0
0,10718,Hughes,3,0,WHU(A) 0-3,Fulham,1233,Aaron,0,90,8,3,0,0,0,01 Sep 12:45,0,0,45,1,Defender,0,0
0,2078,Hughes,0,0,WBA(H) 3-0,Fulham,1234,Aaron,0,90,13,4,0,1,0,15 Sep 15:00,0,0,45,6,Defender,0,0
1,4497,Hughes,1,0,WIG(A) 2-1,Fulham,1235,Aaron,0,90,8,5,0,0,0,22 Sep 15:00,0,0,45,1,Defender,0,0
0,2071,Hughes,2,0,MCI(H) 1-2,Fulham,1236,Aaron,0,90,6,6,0,0,0,29 Sep 15:00,0,0,45,1,Defender,0,0
0,4407,Hughes,2,0,SOU(A) 2-2,Fulham,1237,Aaron,0,90,19,7,2,0,0,07 Oct 13:30,0,0,45,3,Defender,0,0
0,3996,Hughes,0,0,AVL(H) 1-0,Fulham,1238,Aaron,0,90,19,8,1,1,0,20 Oct 15:00,0,0,45,7,Defender,0,0
0,11811,Hughes,3,0,RDG(A) 3-3,Fulham,1239,Aaron,0,90,9,9,0,0,0,27 Oct 15:00,0,0,45,1,Defender,0,0
0,1390,Hughes,2,0,EVE(H) 2-2,Fulham,12310,Aaron,0,90,10,10,0,0,0,03 Nov 15:00,0,0,45,1,Defender,0,0
0,246,Hughes,3,0,ARS(A) 3-3,Fulham,12311,Aaron,0,90,6,11,0,0,0,10 Nov 15:00,0,0,45,1,Defender,0,0
0,1806,Hughes,3,0,SUN(H) 1-3,Fulham,12312,Aaron,0,90,8,12,0,0,0,18 Nov 16:00,0,0,45,1,Defender,0,0
0,-2461,Hughes,1,0,STK(A) 0-1,Fulham,12313,Aaron,0,90,5,13,0,0,0,24 Nov 15:00,0,0,46,2,Defender,0,0
0,-3436,Hughes,0,0,CHE(A) 0-0,Fulham,12314,Aaron,0,90,13,14,0,1,0,28 Nov 19:45,0,0,46,6,Defender,0,0
0,-708,Hughes,3,0,TOT(H) 0-3,Fulham,12315,Aaron,0,90,2,15,0,0,0,01 Dec 15:00,0,0,45,1,Defender,0,0
0,-1793,Hughes,1,0,NEW(H) 2-1,Fulham,12316,Aaron,0,90,17,16,0,0,0,10 Dec 20:00,0,0,45,2,Defender,0,0
0,-265,Hughes,2,0,QPR(A) 1-2,Fulham,12317,Aaron,0,90,3,17,0,0,0,15 Dec 15:00,0,0,45,1,Defender,0,0
0,-1263,Hughes,4,0,LIV(A) 0-4,Fulham,12318,Aaron,0,90,3,18,0,0,0,22 Dec 17:30,0,0,45,0,Defender,0,0
0,1416,Hughes,0,0,SOU(H) 1-1,Fulham,12319,Aaron,0,0,0,19,0,0,0,26 Dec 15:00,0,0,45,0,Defender,0,0
0,-3436,Hughes,2,0,SWA(H) 1-2,Fulham,12320,Aaron,0,90,5,20,0,0,0,29 Dec 15:00,0,0,45,1,Defender,0,0
0,-1657,Hughes,1,0,WBA(A) 2-1,Fulham,12321,Aaron,0,90,21,21,0,0,0,01 Jan 12:45,0,0,44,2,Defender,0,0
0,-2497,Hughes,1,0,WIG(H) 1-1,Fulham,12322,Aaron,0,90,11,22,0,0,0,12 Jan 15:00,0,0,44,2,Defender,0,0
0,-5374,Hughes,2,0,MCI(A) 0-2,Fulham,12323,Aaron,0,90,3,23,0,0,0,19 Jan 15:00,0,0,44,1,Defender,0,0
0,-2728,Hughes,0,0,WHU(H) 3-1,Fulham,12324,Aaron,0,0,0,24,0,0,0,30 Jan 20:00,0,0,44,0,Defender,0,0
0,-3905,Hughes,1,0,MUN(H) 0-1,Fulham,12325,Aaron,0,45,1,25,0,0,0,02 Feb 17:30,0,0,43,1,Defender,0,0
0,-1134,Hughes,0,0,NOR(A) 0-0,Fulham,12326,Aaron,0,0,0,26,0,0,0,09 Feb 15:00,0,0,43,0,Defender,0,0
0,-1153,Hughes,0,0,STK(H) 1-0,Fulham,12327,Aaron,0,0,0,27,0,0,0,23 Feb 12:45,0,0,43,0,Defender,0,0
0,-2332,Hughes,0,0,SUN(A) 2-2,Fulham,12328,Aaron,0,0,0,28,0,0,0,02 Mar 15:00,0,0,42,0,Defender,0,0
0,-772,Hughes,0,0,TOT(A) 1-0,Fulham,12330,Aaron,0,0,0,30,0,0,0,17 Mar 15:00,0,0,41,0,Defender,0,0
0,-641,Hughes,0,0,QPR(H) 3-2,Fulham,12331,Aaron,0,0,0,31,0,0,0,01 Apr 20:00,0,0,41,0,Defender,0,0
0,-606,Hughes,0,0,NEW(A) 0-1,Fulham,12332,Aaron,0,0,0,32,0,0,0,07 Apr 15:00,0,0,41,0,Defender,0,0
0,-83,Hughes,0,0,CHE(H) 0-3,Fulham,12333,Aaron,0,0,0,33,0,0,0,17 Apr 20:00,0,0,40,0,Defender,0,0
0,-583,Hughes,0,0,ARS(H) 0-1,Fulham,12334,Aaron,0,0,0,34,0,0,0,20 Apr 15:00,0,0,40,0,Defender,0,0
0,-429,Hughes,0,0,EVE(A) 0-1,Fulham,12335,Aaron,0,0,0,35,0,0,0,27 Apr 15:00,0,0,40,0,Defender,0,0
0,-447,Hughes,0,0,RDG(H) 2-4,Fulham,12336,Aaron,0,0,0,36,0,0,0,04 May 15:00,0,0,40,0,Defender,0,0
0,-204,Hughes,3,0,LIV(H) 1-3,Fulham,12337,Aaron,0,90,12,37,0,0,0,12 May 15:00,0,0,40,1,Defender,0,0
0,-74,Hughes,0,0,SWA(A) 3-0,Fulham,12338,Aaron,0,0,0,38,0,0,0,19 May 16:00,0,0,40,0,Defender,0,0
0,0,Hangeland,0,0,NOR(H) 5-0,Fulham,1241,Brede,0,90,15,1,0,1,0,18 Aug 15:00,0,0,50,6,Defender,0,0
1,4912,Hangeland,3,0,MUN(A) 2-3,Fulham,1242,Brede,0,90,4,2,0,0,0,25 Aug 15:00,0,0,50,0,Defender,0,0
0,-9501,Hangeland,3,0,WHU(A) 0-3,Fulham,1243,Brede,0,90,7,3,0,0,0,01 Sep 12:45,0,0,50,1,Defender,0,0
0,-18284,Hangeland,0,0,WBA(H) 3-0,Fulham,1244,Brede,0,90,21,4,0,1,0,15 Sep 15:00,0,0,50,6,Defender,0,0
0,-606,Hangeland,1,0,WIG(A) 2-1,Fulham,1245,Brede,0,90,13,5,0,0,0,22 Sep 15:00,0,0,50,2,Defender,0,0
0,-8525,Hangeland,2,0,MCI(H) 1-2,Fulham,1246,Brede,0,90,5,6,0,0,0,29 Sep 15:00,0,0,50,1,Defender,0,0
0,-3536,Hangeland,2,0,SOU(A) 2-2,Fulham,1247,Brede,0,90,7,7,0,0,0,07 Oct 13:30,0,0,50,1,Defender,0,0
0,-4987,Hangeland,0,0,AVL(H) 1-0,Fulham,1248,Brede,0,90,17,8,0,1,0,20 Oct 15:00,0,0,50,6,Defender,0,0
0,-2817,Hangeland,3,0,RDG(A) 3-3,Fulham,1249,Brede,0,90,8,9,0,0,0,27 Oct 15:00,0,0,50,1,Defender,0,0
0,-8170,Hangeland,2,0,EVE(H) 2-2,Fulham,12410,Brede,0,90,7,10,0,0,0,03 Nov 15:00,0,0,50,1,Defender,0,0
0,-9760,Hangeland,3,0,ARS(A) 3-3,Fulham,12411,Brede,0,90,9,11,0,0,0,10 Nov 15:00,0,0,50,1,Defender,0,0
0,-5052,Hangeland,3,0,SUN(H) 1-3,Fulham,12412,Brede,0,30,-3,12,0,0,0,18 Nov 16:00,0,0,50,-3,Defender,1,0
0,-51463,Hangeland,0,0,STK(A) 0-1,Fulham,12413,Brede,0,0,0,13,0,0,0,24 Nov 15:00,0,0,49,0,Defender,0,0
0,-16047,Hangeland,0,0,CHE(A) 0-0,Fulham,12414,Brede,0,0,0,14,0,0,0,28 Nov 19:45,0,0,48,0,Defender,0,0
0,-13666,Hangeland,0,0,TOT(H) 0-3,Fulham,12415,Brede,0,0,0,15,0,0,0,01 Dec 15:00,0,0,48,0,Defender,0,0
0,-4218,Hangeland,1,0,NEW(H) 2-1,Fulham,12416,Brede,0,90,18,16,0,0,0,10 Dec 20:00,0,0,48,2,Defender,0,0
0,-1399,Hangeland,2,0,QPR(A) 1-2,Fulham,12417,Brede,0,90,6,17,0,0,0,15 Dec 15:00,0,0,48,1,Defender,0,0
0,-2452,Hangeland,4,0,LIV(A) 0-4,Fulham,12418,Brede,0,90,14,18,0,0,0,22 Dec 17:30,0,0,48,0,Defender,0,0
0,-119,Hangeland,1,0,SOU(H) 1-1,Fulham,12419,Brede,0,90,12,19,0,0,0,26 Dec 15:00,0,0,48,2,Defender,0,0
0,-1153,Hangeland,2,0,SWA(H) 1-2,Fulham,12420,Brede,0,90,5,20,0,0,0,29 Dec 15:00,0,0,48,1,Defender,0,0
0,-2417,Hangeland,1,0,WBA(A) 2-1,Fulham,12421,Brede,0,90,23,21,0,0,0,01 Jan 12:45,0,0,48,2,Defender,0,0
0,-6576,Hangeland,1,0,WIG(H) 1-1,Fulham,12422,Brede,0,90,11,22,0,0,0,12 Jan 15:00,0,0,48,2,Defender,0,0
0,-6382,Hangeland,2,0,MCI(A) 0-2,Fulham,12423,Brede,0,90,7,23,0,0,0,19 Jan 15:00,0,0,48,1,Defender,0,0
0,-4267,Hangeland,1,0,WHU(H) 3-1,Fulham,12424,Brede,0,90,13,24,0,0,0,30 Jan 20:00,0,0,48,2,Defender,0,0
0,-3773,Hangeland,0,0,MUN(H) 0-1,Fulham,12425,Brede,0,45,5,25,0,0,0,02 Feb 17:30,0,0,48,1,Defender,0,0
0,-4711,Hangeland,0,0,NOR(A) 0-0,Fulham,12426,Brede,0,90,17,26,2,1,0,09 Feb 15:00,0,0,48,8,Defender,0,0
0,1710,Hangeland,0,0,STK(H) 1-0,Fulham,12427,Brede,0,90,16,27,0,1,0,23 Feb 12:45,0,0,48,6,Defender,0,0
1,615,Hangeland,2,0,SUN(A) 2-2,Fulham,12428,Brede,0,90,9,28,0,0,0,02 Mar 15:00,0,0,48,0,Defender,0,0
0,-871,Hangeland,0,0,TOT(A) 1-0,Fulham,12430,Brede,0,90,12,30,0,1,0,17 Mar 15:00,0,0,48,6,Defender,0,0
0,1206,Hangeland,2,0,QPR(H) 3-2,Fulham,12431,Brede,0,90,18,31,0,0,0,01 Apr 20:00,0,0,48,1,Defender,0,0
0,881,Hangeland,1,0,NEW(A) 0-1,Fulham,12432,Brede,0,90,8,32,0,0,0,07 Apr 15:00,0,0,48,2,Defender,0,0
0,6585,Hangeland,3,0,CHE(H) 0-3,Fulham,12433,Brede,0,90,3,33,0,0,0,17 Apr 20:00,0,0,48,1,Defender,0,0
0,-592,Hangeland,1,0,ARS(H) 0-1,Fulham,12434,Brede,0,90,10,34,0,0,0,20 Apr 15:00,0,0,48,2,Defender,0,0
0,-1043,Hangeland,1,0,EVE(A) 0-1,Fulham,12435,Brede,0,90,4,35,0,0,0,27 Apr 15:00,0,0,48,2,Defender,0,0
0,-915,Hangeland,4,0,RDG(H) 2-4,Fulham,12436,Brede,0,90,16,36,0,0,0,04 May 15:00,0,0,48,0,Defender,0,0
0,-924,Hangeland,3,0,LIV(H) 1-3,Fulham,12437,Brede,0,90,8,37,0,0,0,12 May 15:00,0,0,48,1,Defender,0,0
0,-903,Hangeland,0,0,SWA(A) 3-0,Fulham,12438,Brede,0,90,15,38,0,1,0,19 May 16:00,0,0,48,6,Defender,0,0
0,0,Baird,0,0,NOR(H) 5-0,Fulham,1251,Chris,0,0,0,1,0,0,0,18 Aug 15:00,0,0,45,0,Defender,0,0
0,-469,Baird,0,0,MUN(A) 2-3,Fulham,1252,Chris,0,10,0,2,0,0,0,25 Aug 15:00,0,0,45,1,Defender,0,0
0,-408,Baird,0,0,WHU(A) 0-3,Fulham,1253,Chris,0,0,0,3,0,0,0,01 Sep 12:45,0,0,45,0,Defender,0,0
0,-415,Baird,0,0,WBA(H) 3-0,Fulham,1254,Chris,0,90,20,4,0,1,0,15 Sep 15:00,0,0,44,6,Defender,0,0
1,129,Baird,1,0,WIG(A) 2-1,Fulham,1255,Chris,0,90,14,5,0,0,0,22 Sep 15:00,0,0,44,1,Defender,0,0
0,53,Baird,1,0,MCI(H) 1-2,Fulham,1256,Chris,0,80,6,6,0,0,0,29 Sep 15:00,0,0,44,2,Defender,0,0
0,586,Baird,2,0,SOU(A) 2-2,Fulham,1257,Chris,0,90,8,7,0,0,0,07 Oct 13:30,0,0,44,1,Defender,0,0
0,470,Baird,0,0,AVL(H) 1-0,Fulham,1258,Chris,0,90,34,8,3,1,0,20 Oct 15:00,0,0,44,15,Defender,0,1
1,18540,Baird,1,0,RDG(A) 3-3,Fulham,1259,Chris,0,79,14,9,0,0,0,27 Oct 15:00,0,0,44,7,Defender,0,1
1,80528,Baird,2,0,EVE(H) 2-2,Fulham,12510,Chris,0,90,10,10,0,0,0,03 Nov 15:00,0,0,46,0,Defender,0,0
1,23541,Baird,3,0,ARS(A) 3-3,Fulham,12511,Chris,0,90,7,11,0,0,0,10 Nov 15:00,0,0,46,0,Defender,0,0
0,-26511,Baird,0,0,SUN(H) 1-3,Fulham,12512,Chris,0,0,0,12,0,0,0,18 Nov 16:00,0,0,46,0,Defender,0,0
0,-5658,Baird,1,0,STK(A) 0-1,Fulham,12513,Chris,0,90,8,13,0,0,0,24 Nov 15:00,0,0,46,2,Defender,0,0
0,-4362,Baird,0,0,CHE(A) 0-0,Fulham,12514,Chris,0,27,11,14,0,0,0,28 Nov 19:45,0,0,46,1,Defender,0,0
0,-6085,Baird,0,0,TOT(H) 0-3,Fulham,12515,Chris,0,0,0,15,0,0,0,01 Dec 15:00,0,0,46,0,Defender,0,0
0,-8798,Baird,1,0,NEW(H) 2-1,Fulham,12516,Chris,0,90,10,16,0,0,0,10 Dec 20:00,0,0,45,2,Defender,0,0
0,-3993,Baird,2,0,QPR(A) 1-2,Fulham,12517,Chris,0,90,5,17,0,0,0,15 Dec 15:00,0,0,44,1,Defender,0,0
0,-2949,Baird,4,0,LIV(A) 0-4,Fulham,12518,Chris,0,90,5,18,0,0,0,22 Dec 17:30,0,0,44,0,Defender,0,0
0,166,Baird,1,0,SOU(H) 1-1,Fulham,12519,Chris,0,90,8,19,0,0,0,26 Dec 15:00,0,0,43,2,Defender,0,0
0,-323,Baird,0,0,SWA(H) 1-2,Fulham,12520,Chris,0,0,0,20,0,0,0,29 Dec 15:00,0,0,43,0,Defender,0,0
0,-3147,Baird,0,0,WBA(A) 2-1,Fulham,12521,Chris,0,0,0,21,0,0,0,01 Jan 12:45,0,0,43,0,Defender,0,0
0,-13615,Baird,0,0,WIG(H) 1-1,Fulham,12522,Chris,0,9,4,22,0,0,0,12 Jan 15:00,0,0,42,1,Defender,0,0
0,-7199,Baird,0,0,MCI(A) 0-2,Fulham,12523,Chris,0,0,0,23,0,0,0,19 Jan 15:00,0,0,42,0,Defender,0,0
0,-5364,Baird,0,0,WHU(H) 3-1,Fulham,12524,Chris,0,25,4,24,0,0,0,30 Jan 20:00,0,0,41,1,Defender,0,0
1,-3022,Baird,1,0,MUN(H) 0-1,Fulham,12525,Chris,0,90,-2,25,0,0,0,02 Feb 17:30,0,0,41,1,Defender,0,0
0,335,Baird,0,0,NOR(A) 0-0,Fulham,12526,Chris,0,0,0,26,0,0,0,09 Feb 15:00,0,0,41,0,Defender,0,0
0,-810,Baird,0,0,STK(H) 1-0,Fulham,12527,Chris,0,10,2,27,0,0,0,23 Feb 12:45,0,0,41,1,Defender,0,0
0,-548,Baird,0,0,SUN(A) 2-2,Fulham,12528,Chris,0,0,0,28,0,0,0,02 Mar 15:00,0,0,41,0,Defender,0,0
0,-536,Baird,0,0,TOT(A) 1-0,Fulham,12530,Chris,0,0,0,30,0,0,0,17 Mar 15:00,0,0,40,0,Defender,0,0
0,-566,Baird,0,0,QPR(H) 3-2,Fulham,12531,Chris,0,0,0,31,0,0,0,01 Apr 20:00,0,0,40,0,Defender,0,0
0,-424,Baird,0,0,NEW(A) 0-1,Fulham,12532,Chris,0,0,0,32,0,0,0,07 Apr 15:00,0,0,39,0,Defender,0,0
0,272,Baird,0,0,CHE(H) 0-3,Fulham,12533,Chris,0,0,0,33,0,0,0,17 Apr 20:00,0,0,39,0,Defender,0,0
